Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Amount,Merchant_Category,Transaction_Type,Customer_Age,Account_Tenure,Num_Transactions_Last_24H,Location_Match,Fraud
TXN0002653,1267,2025-01-18 19:00:00,1971.79,Fashion,Online,45.0,11.0,4.0,1,No
TXN0002654,1642,2025-01-03 08:00:00,1081.21,Grocery,POS,18.0,4.0,4.0,1,No
TXN0002655,1236,2025-01-14 09:00:00,,Grocery,POS,52.0,13.0,1.0,1,Yes
TXN0002656,1529,2025-01-23 13:00:00,1605.0,Fuel,Online,57.0,11.0,4.0,1,No
TXN0002657,1551,2025-01-21 14:00:00,1969.77,Grocery,Online,25.0,6.0,8.0,1,No
TXN0002658,1020,2025-01-12 01:00:00,986.19,Travel,Online,69.0,9.0,5.0,0,No
TXN0002659,1910,2025-01-10 10:00:00,1539.44,Fuel,POS,64.0,5.0,6.0,1,No
TXN0002660,1736,2025-01-03 05:00:00,1264.72,Grocery,Online,24.0,3.0,4.0,1,No
TXN0002661,1866,2025-01-26 08:00:00,1008.64,Healthcare,POS,28.0,14.0,5.0,1,No
TXN0002662,1793,2025-01-01 03:00:00,1620.38,Fashion,POS,56.0,14.0,8.0,1,No
TXN0002663,1519,2025-01-19 06:00:00,799.98,Electronics,Online,21.0,6.0,9.0,1,No
TXN0002664,1099,2025-01-13 21:00:00,1216.25,Fashion,Online,42.0,9.0,3.0,1,No
TXN0002665,1751,2025-01-26 02:00:00,1328.68,Grocery,Online,29.0,8.0,4.0,1,No
TXN0002666,1477,2025-01-04 16:00:00,1310.54,Fuel,Online,43.0,9.0,1.0,1,No
TXN0002667,1598,2025-01-14 07:00:00,812.3,Entertainment,POS,55.0,9.0,5.0,1,No
TXN0002668,1297,2025-01-16 14:00:00,2229.8,Grocery,POS,63.0,12.0,4.0,1,No
TXN0002669,1939,2025-01-26 03:00:00,1831.12,Healthcare,POS,29.0,6.0,6.0,1,No
TXN0002670,1525,2025-01-21 20:00:00,1695.21,Fashion,Online,,11.0,6.0,1,No
TXN0002671,1333,2025-01-28 13:00:00,1916.61,Entertainment,ATM,68.0,13.0,6.0,0,No
TXN0002672,1001,2025-01-10 17:00:00,1234.38,Healthcare,Online,54.0,4.0,3.0,1,No
TXN0002673,1374,2025-01-15 00:00:00,1014.35,Healthcare,Online,63.0,6.0,7.0,1,No
TXN0002674,1292,2025-01-24 18:00:00,655.48,Electronics,POS,41.0,2.0,3.0,1,No
TXN0002675,1836,2025-01-08 16:00:00,848.28,Healthcare,POS,33.0,1.0,6.0,1,No
TXN0002676,1933,2025-01-19 05:00:00,692.99,Entertainment,Online,30.0,10.0,1.0,1,No
TXN0002677,1552,2025-01-24 03:00:00,935.95,Healthcare,POS,,14.0,8.0,1,No
TXN0002678,1317,2025-01-08 11:00:00,1338.24,Electronics,POS,69.0,4.0,7.0,1,No
TXN0002679,1501,2025-01-04 03:00:00,1657.01,Travel,POS,21.0,3.0,9.0,1,No
TXN0002680,1827,2025-01-28 07:00:00,1643.18,Entertainment,Online,28.0,,3.0,1,No
TXN0002681,1380,2025-01-26 12:00:00,614.25,Travel,POS,49.0,7.0,8.0,0,No
TXN0002682,1622,2025-01-12 07:00:00,1544.56,Entertainment,POS,66.0,11.0,2.0,1,No
TXN0002683,1013,2025-01-03 06:00:00,1771.93,,POS,24.0,3.0,9.0,1,No
TXN0002684,1503,2025-01-30 04:00:00,1072.88,Electronics,POS,63.0,14.0,1.0,1,No
TXN0002685,1230,2025-01-04 04:00:00,1798.88,Fuel,ATM,28.0,8.0,7.0,1,No
TXN0002686,1984,2025-01-13 07:00:00,,Fuel,Online,45.0,6.0,1.0,0,No
TXN0002687,1083,2025-01-10 02:00:00,567.7,Healthcare,Online,58.0,9.0,6.0,1,No
TXN0002688,1129,2025-01-12 12:00:00,2295.87,Fuel,Online,40.0,12.0,1.0,1,No
TXN0002689,1742,2025-01-25 01:00:00,842.18,Grocery,Online,62.0,11.0,4.0,1,No
TXN0002690,1837,2025-01-27 23:00:00,1678.71,Entertainment,Online,40.0,6.0,7.0,1,No
TXN0002691,1144,2025-01-30 14:00:00,1660.61,Fashion,POS,67.0,14.0,2.0,1,No
TXN0002692,1890,2025-01-12 01:00:00,587.99,Grocery,Online,45.0,12.0,3.0,1,No
TXN0002693,1856,2025-01-02 18:00:00,1289.49,Grocery,POS,60.0,12.0,4.0,1,No
TXN0002694,1027,2025-01-16 00:00:00,1654.46,Healthcare,POS,64.0,7.0,6.0,1,No
TXN0002695,1065,2025-01-10 11:00:00,582.69,Fashion,Online,,,9.0,1,No
TXN0002696,1162,2025-01-10 10:00:00,,Fuel,ATM,42.0,,4.0,1,No
TXN0002697,1228,2025-01-03 14:00:00,1696.34,Fashion,Online,,7.0,6.0,1,No
TXN0002698,1260,2025-01-08 02:00:00,1728.62,Fuel,POS,36.0,2.0,7.0,1,No
TXN0002699,1448,2025-01-13 18:00:00,1001.46,Travel,POS,50.0,9.0,4.0,1,No
TXN0002700,1423,2025-01-24 15:00:00,1972.18,Electronics,Online,53.0,9.0,6.0,1,No
TXN0002701,1459,2025-01-29 10:00:00,1852.76,Healthcare,Online,31.0,13.0,3.0,0,No
TXN0002702,1951,2025-01-02 09:00:00,1320.61,Fuel,Online,,0.0,5.0,1,No
TXN0002703,1675,2025-01-27 17:00:00,870.52,Fuel,POS,52.0,5.0,4.0,0,No
TXN0002704,1300,2025-01-06 09:00:00,617.07,Fashion,POS,47.0,0.0,7.0,1,No
TXN0002705,1918,2025-01-17 09:00:00,1388.77,Healthcare,Online,45.0,8.0,6.0,1,No
TXN0002706,1302,2025-01-07 06:00:00,1932.26,Entertainment,POS,34.0,13.0,7.0,0,No
TXN0002707,1286,2025-01-28 06:00:00,1126.42,Fuel,Online,20.0,1.0,6.0,1,No
TXN0002708,1394,2025-01-27 05:00:00,770.46,Travel,Online,33.0,10.0,2.0,1,No
TXN0002709,1009,2025-01-30 19:00:00,1612.46,Grocery,ATM,63.0,1.0,7.0,1,No
TXN0002710,1706,2025-01-16 23:00:00,1287.26,Fuel,Online,47.0,6.0,8.0,1,No
TXN0002711,1629,2025-01-01 16:00:00,1457.95,Fashion,ATM,69.0,1.0,,1,No
TXN0002712,1269,2025-01-25 17:00:00,937.36,Entertainment,POS,,9.0,4.0,1,No
TXN0002713,1591,2025-01-01 13:00:00,1015.07,Travel,ATM,62.0,7.0,4.0,1,No
TXN0002714,1969,2025-01-04 08:00:00,935.0,Healthcare,Online,32.0,5.0,5.0,1,No
TXN0002715,1604,2025-01-09 14:00:00,1449.58,Fuel,Online,63.0,13.0,9.0,0,No
TXN0002716,1777,2025-01-09 11:00:00,1030.3,Travel,Online,42.0,6.0,5.0,1,No
TXN0002717,1843,2025-01-16 18:00:00,1496.21,Travel,POS,68.0,6.0,2.0,0,No
TXN0002718,1861,2025-01-23 15:00:00,889.31,,POS,55.0,5.0,5.0,1,No
TXN0002719,1360,2025-01-01 22:00:00,1448.75,Travel,Online,59.0,9.0,3.0,0,No
TXN0002720,1256,2025-01-26 13:00:00,1551.89,Travel,POS,64.0,10.0,8.0,1,No
TXN0002721,1132,2025-01-07 17:00:00,1365.77,Entertainment,Online,69.0,8.0,2.0,1,No
TXN0002722,1275,2025-01-26 09:00:00,1658.52,Entertainment,Online,55.0,12.0,4.0,1,No
TXN0002723,1775,2025-01-06 23:00:00,,Entertainment,Online,40.0,8.0,5.0,0,No
TXN0002724,1682,2025-01-05 07:00:00,1546.32,Travel,Online,42.0,14.0,4.0,1,No
TXN0002725,1971,2025-01-16 21:00:00,1316.67,Travel,Online,59.0,6.0,5.0,1,No
TXN0002726,1512,2025-01-19 22:00:00,795.13,Electronics,Online,24.0,8.0,4.0,1,No
TXN0002727,1312,2025-01-18 08:00:00,246.48,Healthcare,POS,39.0,12.0,3.0,1,No
TXN0002728,1575,2025-01-14 11:00:00,353.42,Grocery,POS,34.0,9.0,,1,No
TXN0002729,1885,2025-01-08 02:00:00,95.82,Healthcare,Online,35.0,,4.0,1,No
TXN0002730,1979,2025-01-24 23:00:00,1413.06,Fashion,POS,66.0,2.0,9.0,1,No
TXN0002731,1283,2025-01-25 06:00:00,1037.62,Fashion,POS,58.0,0.0,1.0,0,No
TXN0002732,1120,2025-01-12 09:00:00,1243.61,Entertainment,Online,27.0,4.0,7.0,1,No
TXN0002733,1106,2025-01-19 19:00:00,1109.8,Healthcare,POS,27.0,14.0,3.0,1,No
TXN0002734,1932,2025-01-06 04:00:00,1490.84,Travel,POS,24.0,,8.0,1,No
TXN0002735,1686,2025-01-16 22:00:00,1505.46,Electronics,POS,65.0,1.0,6.0,0,No
TXN0002736,1996,2025-01-14 04:00:00,1221.45,Grocery,POS,67.0,8.0,1.0,1,No
TXN0002737,1203,2025-01-05 10:00:00,1251.71,Fuel,POS,55.0,2.0,5.0,1,No
TXN0002738,1164,2025-01-28 11:00:00,1271.68,Fuel,Online,44.0,14.0,8.0,1,No
TXN0002739,1304,2025-01-20 06:00:00,1895.89,Travel,POS,69.0,7.0,3.0,1,No
TXN0002740,1496,2025-01-18 21:00:00,197.7,Healthcare,Online,50.0,5.0,4.0,1,No
TXN0002741,1631,2025-01-30 07:00:00,864.74,Fuel,POS,18.0,13.0,7.0,1,No
TXN0002742,1555,2025-01-15 00:00:00,1632.63,Healthcare,Online,61.0,12.0,6.0,1,No
TXN0002743,1823,2025-01-21 15:00:00,1753.95,Electronics,Online,51.0,4.0,7.0,1,Yes
TXN0002744,1155,2025-01-16 01:00:00,1413.6,Electronics,POS,21.0,0.0,9.0,0,No
TXN0002745,1366,2025-01-18 23:00:00,1107.94,Entertainment,Online,34.0,3.0,9.0,1,No
TXN0002746,1718,2025-01-29 02:00:00,2130.78,Healthcare,POS,21.0,2.0,2.0,1,No
TXN0002747,1901,2025-01-22 15:00:00,1288.91,Entertainment,Online,60.0,0.0,3.0,1,No
TXN0002748,1619,2025-01-17 21:00:00,1215.39,Travel,POS,43.0,11.0,4.0,1,No
TXN0002749,1250,2025-01-16 16:00:00,1865.89,Entertainment,Online,21.0,14.0,6.0,1,No
TXN0002750,1956,2025-01-07 07:00:00,1437.78,Travel,Online,18.0,4.0,5.0,0,No
TXN0002751,1915,2025-01-14 09:00:00,1669.92,Travel,Online,24.0,5.0,6.0,1,No
TXN0002752,1881,2025-01-26 06:00:00,1728.49,Fuel,POS,47.0,1.0,8.0,1,No
TXN0002753,1333,2025-01-09 21:00:00,1013.76,Grocery,POS,67.0,14.0,2.0,1,No
TXN0002754,1641,2025-01-24 23:00:00,2083.87,Grocery,POS,26.0,13.0,6.0,1,No
TXN0002755,1968,2025-01-03 16:00:00,50.0,Travel,ATM,52.0,2.0,9.0,1,No
TXN0002756,1510,2025-01-12 05:00:00,210.17,Healthcare,POS,25.0,10.0,5.0,1,No
TXN0002757,1292,2025-01-23 08:00:00,859.89,Electronics,ATM,41.0,13.0,1.0,1,No
TXN0002758,1019,2025-01-05 03:00:00,988.32,Entertainment,Online,36.0,14.0,8.0,1,No
TXN0002759,1281,2025-01-05 08:00:00,1381.31,Fashion,Online,53.0,,4.0,0,No
TXN0002760,1796,2025-01-06 10:00:00,855.28,Electronics,Online,67.0,3.0,8.0,1,No
TXN0002761,1000,2025-01-17 04:00:00,1194.04,Electronics,Online,69.0,8.0,4.0,1,No
TXN0002762,1118,2025-01-14 08:00:00,,Fashion,POS,60.0,4.0,8.0,0,No
TXN0002763,1034,2025-01-19 05:00:00,2202.23,Travel,POS,44.0,3.0,9.0,1,No
TXN0002764,1197,2025-01-01 18:00:00,797.51,Electronics,POS,49.0,1.0,5.0,1,No
TXN0002765,1484,2025-01-10 08:00:00,358.48,Fashion,POS,31.0,5.0,5.0,1,No
TXN0002766,1756,2025-01-26 17:00:00,1759.5,Entertainment,ATM,35.0,,2.0,1,No
TXN0002767,1058,2025-01-24 13:00:00,843.02,Fuel,POS,45.0,1.0,9.0,1,No
TXN0002768,1836,2025-01-20 03:00:00,1154.17,Healthcare,Online,46.0,11.0,4.0,1,No
TXN0002769,1160,2025-01-17 09:00:00,876.91,Healthcare,Online,33.0,12.0,3.0,1,No
TXN0002770,1690,2025-01-10 09:00:00,1568.59,Healthcare,Online,52.0,6.0,2.0,1,No
TXN0002771,1205,2025-01-15 23:00:00,512.86,Travel,Online,64.0,2.0,3.0,1,No
TXN0002772,1011,2025-01-18 21:00:00,50.0,Electronics,POS,48.0,8.0,4.0,1,No
TXN0002773,1489,2025-01-01 14:00:00,,Electronics,POS,21.0,10.0,9.0,1,No
TXN0002774,1275,2025-01-24 07:00:00,1323.74,Grocery,Online,54.0,4.0,6.0,1,No
TXN0002775,1692,2025-01-28 02:00:00,1736.32,Healthcare,POS,34.0,7.0,5.0,1,No
TXN0002776,1241,2025-01-23 17:00:00,1831.11,Travel,POS,56.0,10.0,9.0,1,No
TXN0002777,1215,2025-01-18 05:00:00,741.77,Fashion,Online,65.0,5.0,8.0,1,No
TXN0002778,1250,2025-01-15 18:00:00,1230.33,Travel,Online,63.0,13.0,,1,No
TXN0002779,1810,2025-01-20 00:00:00,1452.69,Electronics,POS,43.0,11.0,3.0,1,No
TXN0002780,1125,2025-01-23 02:00:00,,Entertainment,POS,65.0,9.0,7.0,1,No
TXN0002781,1993,2025-01-09 03:00:00,1043.92,Entertainment,Online,56.0,7.0,6.0,1,No
TXN0002782,1216,2025-01-05 18:00:00,1093.17,Entertainment,Online,58.0,12.0,8.0,1,No
TXN0002783,1305,2025-01-18 08:00:00,1741.77,Healthcare,Online,21.0,12.0,6.0,1,No
TXN0002784,1796,2025-01-15 15:00:00,1070.49,Grocery,Online,47.0,,4.0,1,No
TXN0002785,1184,2025-01-04 02:00:00,1500.11,Fuel,POS,47.0,11.0,7.0,1,No
TXN0002786,1038,2025-01-28 13:00:00,1373.45,Travel,Online,39.0,2.0,7.0,0,No
TXN0002787,1222,2025-01-02 11:00:00,717.91,Grocery,Online,28.0,2.0,8.0,1,No
TXN0002788,1183,2025-01-11 01:00:00,1350.98,Entertainment,Online,19.0,4.0,2.0,0,No
TXN0002789,1494,2025-01-28 14:00:00,430.66,Electronics,POS,61.0,10.0,6.0,1,No
TXN0002790,1426,2025-01-03 14:00:00,1400.72,Fashion,Online,29.0,9.0,3.0,1,No
TXN0002791,1177,2025-01-28 17:00:00,,Travel,Online,47.0,2.0,8.0,1,No
TXN0002792,1918,2025-01-22 04:00:00,1760.71,Fuel,POS,53.0,7.0,4.0,1,No
TXN0002793,1427,2025-01-08 19:00:00,723.65,Electronics,Online,35.0,9.0,4.0,1,No
TXN0002794,1293,2025-01-04 20:00:00,931.92,Healthcare,Online,43.0,12.0,2.0,1,No
TXN0002795,1851,2025-01-01 04:00:00,,Travel,Online,24.0,11.0,6.0,1,No
TXN0002796,1150,2025-01-19 05:00:00,962.04,Grocery,POS,18.0,13.0,6.0,1,No
TXN0002797,1383,2025-01-07 21:00:00,235.56,Entertainment,ATM,43.0,7.0,1.0,1,No
TXN0002798,1637,2025-01-19 13:00:00,929.15,Travel,Online,40.0,1.0,8.0,1,No
TXN0002799,1812,2025-01-02 00:00:00,1340.1,Electronics,Online,43.0,11.0,3.0,1,No
TXN0002800,1307,2025-01-22 03:00:00,1733.76,Electronics,Online,62.0,3.0,1.0,0,No
TXN0002801,1335,2025-01-05 01:00:00,2044.6,Entertainment,POS,23.0,9.0,1.0,1,No
TXN0002802,1945,2025-01-12 03:00:00,1262.47,Grocery,POS,23.0,12.0,1.0,1,No
TXN0002803,1745,2025-01-28 13:00:00,1483.25,Fuel,POS,,0.0,,1,No
TXN0002804,1891,2025-01-17 08:00:00,1680.39,,POS,25.0,3.0,5.0,1,No
TXN0002805,1374,2025-01-25 19:00:00,174.72,Travel,ATM,41.0,11.0,,1,No
TXN0002806,1007,2025-01-12 20:00:00,690.39,Entertainment,POS,39.0,12.0,5.0,1,No
TXN0002807,1340,2025-01-29 11:00:00,1251.28,Fuel,POS,36.0,12.0,7.0,1,No
TXN0002808,1128,2025-01-05 12:00:00,1977.97,Grocery,Online,54.0,10.0,5.0,1,No
TXN0002809,1775,2025-01-02 02:00:00,1514.88,Electronics,Online,35.0,12.0,9.0,1,No
TXN0002810,1668,2025-01-03 06:00:00,1364.85,Entertainment,POS,48.0,3.0,4.0,1,No
TXN0002811,1351,2025-01-06 12:00:00,1085.94,Electronics,POS,,9.0,9.0,1,Yes
TXN0002812,1357,2025-01-03 03:00:00,1413.4,Travel,POS,47.0,8.0,8.0,1,No
TXN0002813,1516,2025-01-21 12:00:00,901.78,Electronics,Online,59.0,14.0,1.0,1,No
TXN0002814,1494,2025-01-13 09:00:00,810.09,Entertainment,POS,50.0,2.0,4.0,1,Yes
TXN0002815,1085,2025-01-17 14:00:00,853.53,Travel,Online,27.0,14.0,7.0,1,Yes
TXN0002816,1174,2025-01-25 14:00:00,1870.24,Healthcare,POS,54.0,1.0,1.0,1,No
TXN0002817,1801,2025-01-01 17:00:00,779.87,Entertainment,Online,29.0,8.0,8.0,1,Yes
TXN0002818,1192,2025-01-26 18:00:00,1000.61,Fuel,Online,47.0,8.0,2.0,1,No
TXN0002819,1310,2025-01-24 06:00:00,1435.51,Travel,Online,44.0,0.0,8.0,1,No
TXN0002820,1118,2025-01-11 05:00:00,,Fashion,POS,56.0,5.0,4.0,1,No
TXN0002821,1217,2025-01-21 22:00:00,1313.08,Electronics,Online,26.0,9.0,8.0,1,No
TXN0002822,1426,2025-01-04 16:00:00,1312.9,Healthcare,Online,38.0,7.0,,1,No
TXN0002823,1969,2025-01-09 10:00:00,887.77,Fuel,Online,29.0,,5.0,1,No
TXN0002824,1413,2025-01-10 23:00:00,1070.61,Grocery,POS,,10.0,9.0,1,No
TXN0002825,1113,2025-01-21 09:00:00,728.21,Fashion,Online,50.0,8.0,,1,Yes
TXN0002826,1977,2025-01-01 12:00:00,1891.38,Grocery,ATM,60.0,,3.0,1,No
TXN0002827,1144,2025-01-28 00:00:00,1328.8,Entertainment,POS,32.0,5.0,4.0,1,No
TXN0002828,1537,2025-01-14 02:00:00,675.68,Fashion,Online,19.0,0.0,7.0,1,No
TXN0002829,1647,2025-01-29 12:00:00,1263.16,Healthcare,POS,69.0,12.0,6.0,1,No
TXN0002830,1302,2025-01-09 05:00:00,1285.8,Fuel,Online,56.0,,4.0,1,No
TXN0002831,1743,2025-01-11 02:00:00,78.38,Healthcare,POS,61.0,,3.0,1,No
TXN0002832,1880,2025-01-22 02:00:00,1870.22,Healthcare,Online,35.0,6.0,2.0,0,No
TXN0002833,1587,2025-01-02 18:00:00,705.2,Fashion,ATM,20.0,3.0,9.0,0,No
TXN0002834,1986,2025-01-14 17:00:00,2245.11,Travel,POS,24.0,8.0,3.0,0,No
TXN0002835,1839,2025-01-25 14:00:00,1597.65,Fuel,POS,60.0,,7.0,1,No
TXN0002836,1344,2025-01-18 20:00:00,636.59,Grocery,Online,35.0,,1.0,1,Yes
TXN0002837,1813,2025-01-26 12:00:00,1042.87,Travel,Online,61.0,14.0,,1,No
TXN0002838,1963,2025-01-07 17:00:00,1661.31,Travel,POS,55.0,7.0,1.0,1,No
TXN0002839,1800,2025-01-28 07:00:00,1081.12,Electronics,POS,54.0,5.0,,1,Yes
TXN0002840,1000,2025-01-26 20:00:00,1789.12,Entertainment,Online,50.0,1.0,1.0,1,No
TXN0002841,1146,2025-01-19 02:00:00,1011.97,Grocery,Online,61.0,2.0,4.0,1,No
TXN0002842,1286,2025-01-10 16:00:00,1160.67,Fashion,Online,48.0,7.0,2.0,0,No
TXN0002843,1975,2025-01-05 14:00:00,,Entertainment,POS,28.0,14.0,1.0,1,No
TXN0002844,1653,2025-01-10 15:00:00,1501.7,Electronics,Online,21.0,9.0,1.0,1,No
TXN0002845,1052,2025-01-30 12:00:00,737.39,Electronics,Online,35.0,6.0,2.0,1,No
TXN0002846,1303,2025-01-12 08:00:00,1417.03,Entertainment,Online,21.0,9.0,6.0,1,No
TXN0002847,1068,2025-01-25 21:00:00,1283.72,Healthcare,Online,66.0,5.0,2.0,0,No
TXN0002848,1360,2025-01-02 16:00:00,744.13,Fashion,Online,51.0,,2.0,1,No
TXN0002849,1601,2025-01-24 07:00:00,,Travel,ATM,46.0,0.0,8.0,1,No
TXN0002850,1957,2025-01-20 09:00:00,234.31,Fuel,Online,41.0,8.0,5.0,0,No
TXN0002851,1219,2025-01-04 04:00:00,1052.79,Travel,ATM,,2.0,8.0,1,No
TXN0002852,1961,2025-01-29 17:00:00,1173.0,Travel,Online,19.0,13.0,8.0,1,No
TXN0002853,1703,2025-01-21 09:00:00,,Healthcare,Online,61.0,4.0,2.0,1,No
TXN0002854,1965,2025-01-05 20:00:00,1610.24,Travel,Online,23.0,6.0,7.0,1,No
TXN0002855,1574,2025-01-19 01:00:00,993.07,Grocery,POS,59.0,14.0,9.0,1,No
TXN0002856,1584,2025-01-01 18:00:00,1158.46,Travel,POS,42.0,6.0,8.0,1,No
TXN0002857,1160,2025-01-24 18:00:00,820.64,Travel,Online,38.0,2.0,9.0,0,No
TXN0002858,1680,2025-01-09 03:00:00,1243.62,Grocery,Online,33.0,14.0,8.0,1,No
TXN0002859,1088,2025-01-26 18:00:00,1684.25,Healthcare,ATM,48.0,3.0,4.0,1,No
TXN0002860,1687,2025-01-19 18:00:00,1250.57,Electronics,ATM,31.0,9.0,,1,No
TXN0002861,1780,2025-01-18 16:00:00,1781.66,Fashion,Online,56.0,6.0,9.0,1,No
TXN0002862,1584,2025-01-17 09:00:00,1675.89,Healthcare,POS,45.0,7.0,9.0,0,No
TXN0002863,1756,2025-01-12 19:00:00,1928.85,Travel,Online,49.0,1.0,4.0,1,No
TXN0002864,1588,2025-01-02 09:00:00,1264.62,Electronics,Online,45.0,8.0,7.0,1,Yes
TXN0002865,1158,2025-01-13 06:00:00,933.78,Fashion,Online,68.0,6.0,6.0,1,No
TXN0002866,1488,2025-01-11 10:00:00,1510.62,Fashion,Online,66.0,12.0,3.0,1,No
TXN0002867,1970,2025-01-27 13:00:00,1013.55,Fashion,POS,26.0,7.0,6.0,1,No
TXN0002868,1323,2025-01-15 02:00:00,1494.93,Grocery,Online,62.0,5.0,8.0,1,No
TXN0002869,1609,2025-01-26 17:00:00,868.6,Grocery,POS,39.0,5.0,2.0,1,No
TXN0002870,1380,2025-01-19 07:00:00,785.8,Electronics,POS,49.0,8.0,3.0,1,No
TXN0002871,1101,2025-01-08 11:00:00,1808.22,Travel,Online,22.0,3.0,8.0,1,No
TXN0002872,1493,2025-01-26 21:00:00,,Entertainment,Online,40.0,10.0,4.0,1,No
TXN0002873,1643,2025-01-10 11:00:00,1711.12,Electronics,POS,22.0,10.0,4.0,1,No
TXN0002874,1613,2025-01-27 08:00:00,,Travel,Online,59.0,4.0,2.0,0,No
TXN0002875,1018,2025-01-26 18:00:00,1247.15,Healthcare,Online,49.0,8.0,1.0,1,No
TXN0002876,1453,2025-01-27 18:00:00,253.68,Entertainment,Online,27.0,0.0,7.0,1,No
TXN0002877,1481,2025-01-01 22:00:00,1942.83,Fashion,Online,56.0,,4.0,1,No
TXN0002878,1593,2025-01-28 08:00:00,732.58,Fashion,POS,32.0,6.0,6.0,1,No
TXN0002879,1396,2025-01-14 14:00:00,1676.58,Grocery,POS,24.0,10.0,8.0,1,No
TXN0002880,1278,2025-01-07 09:00:00,854.53,Entertainment,Online,46.0,14.0,7.0,1,No
TXN0002881,1850,2025-01-26 18:00:00,814.42,Healthcare,POS,64.0,8.0,7.0,1,No
TXN0002882,1364,2025-01-07 01:00:00,1534.31,Fuel,ATM,20.0,14.0,6.0,1,No
TXN0002883,1330,2025-01-11 11:00:00,1469.23,Healthcare,Online,36.0,13.0,4.0,1,No
TXN0002884,1640,2025-01-13 13:00:00,627.45,Travel,Online,27.0,12.0,4.0,1,No
TXN0002885,1343,2025-01-03 21:00:00,1918.38,Healthcare,ATM,45.0,10.0,9.0,1,No
TXN0002886,1821,2025-01-23 14:00:00,,Entertainment,ATM,46.0,11.0,5.0,1,No
TXN0002887,1454,2025-01-04 20:00:00,1234.46,Entertainment,Online,32.0,12.0,9.0,1,No
TXN0002888,1600,2025-01-28 00:00:00,1051.46,Grocery,Online,52.0,9.0,9.0,1,No
TXN0002889,1724,2025-01-07 18:00:00,648.62,Travel,Online,23.0,,4.0,1,No
TXN0002890,1654,2025-01-04 08:00:00,1567.61,Electronics,Online,29.0,11.0,2.0,1,No
TXN0002891,1064,2025-01-25 11:00:00,1344.78,Travel,POS,64.0,7.0,,1,No
TXN0002892,1075,2025-01-03 14:00:00,797.46,Electronics,Online,55.0,12.0,9.0,1,No
TXN0002893,1710,2025-01-26 11:00:00,1672.07,Fuel,Online,30.0,8.0,9.0,1,No
TXN0002894,1142,2025-01-19 03:00:00,1227.42,Travel,Online,,9.0,,1,No
TXN0002895,1916,2025-01-02 23:00:00,1238.19,Fashion,ATM,36.0,3.0,5.0,1,No
TXN0002896,1914,2025-01-19 12:00:00,2088.26,Fuel,Online,20.0,0.0,5.0,1,No
TXN0002897,1827,2025-01-04 01:00:00,396.0,Electronics,Online,25.0,13.0,2.0,0,No
TXN0002898,1604,2025-01-30 07:00:00,389.4,Grocery,ATM,25.0,7.0,2.0,1,No
TXN0002899,1472,2025-01-23 13:00:00,502.0,Fuel,POS,37.0,,1.0,1,No
TXN0002900,1416,2025-01-07 12:00:00,1381.82,Fuel,Online,64.0,10.0,2.0,1,No
TXN0002901,1304,2025-01-21 06:00:00,1020.48,Fuel,Online,21.0,0.0,7.0,1,No
TXN0002902,1735,2025-01-12 01:00:00,1060.23,Electronics,Online,68.0,12.0,1.0,1,No
TXN0002903,1496,2025-01-11 15:00:00,728.79,Electronics,POS,38.0,6.0,1.0,1,No
TXN0002904,1290,2025-01-02 14:00:00,2032.63,Travel,Online,20.0,11.0,9.0,0,No
TXN0002905,1939,2025-01-03 06:00:00,2200.51,,Online,62.0,9.0,2.0,1,No
TXN0002906,1101,2025-01-02 03:00:00,1649.45,Fuel,Online,25.0,8.0,4.0,1,No
TXN0002907,1985,2025-01-05 21:00:00,446.36,Travel,Online,40.0,10.0,3.0,1,No
TXN0002908,1266,2025-01-16 09:00:00,956.55,Travel,POS,33.0,14.0,4.0,1,No
TXN0002909,1866,2025-01-09 16:00:00,1613.73,Fashion,Online,30.0,11.0,7.0,1,No
TXN0002910,1967,2025-01-25 10:00:00,1177.09,Travel,Online,20.0,11.0,2.0,1,No
TXN0002911,1621,2025-01-25 00:00:00,1651.11,Fashion,ATM,65.0,8.0,2.0,1,No
TXN0002912,1973,2025-01-26 11:00:00,,Grocery,POS,26.0,2.0,9.0,1,No
TXN0002913,1841,2025-01-24 05:00:00,2153.6,Fashion,Online,31.0,5.0,6.0,1,No
TXN0002914,1961,2025-01-14 03:00:00,872.57,Healthcare,POS,30.0,6.0,,1,No
TXN0002915,1941,2025-01-17 08:00:00,1240.64,Fashion,Online,24.0,13.0,5.0,1,No
TXN0002916,1776,2025-01-19 11:00:00,979.62,Fashion,POS,32.0,9.0,5.0,0,No
TXN0002917,1002,2025-01-28 19:00:00,199.61,Entertainment,POS,24.0,8.0,4.0,1,No
TXN0002918,1084,2025-01-11 18:00:00,1550.79,Healthcare,POS,55.0,14.0,,1,No
TXN0002919,1793,2025-01-27 23:00:00,1481.72,Fashion,POS,51.0,1.0,7.0,1,No
TXN0002920,1327,2025-01-09 05:00:00,926.59,Electronics,Online,58.0,7.0,2.0,1,No
TXN0002921,1815,2025-01-30 02:00:00,400.97,Entertainment,POS,39.0,13.0,2.0,0,No
TXN0002922,1449,2025-01-27 03:00:00,1007.94,Travel,Online,41.0,6.0,6.0,1,No
TXN0002923,1453,2025-01-19 12:00:00,1565.56,Travel,Online,66.0,3.0,1.0,1,No
